cve,legacy_date_published,current_date_published
CVE-2019-7296,2019-01-31,2022-10-03
CVE-2019-7300,2019-02-01,2022-10-03
CVE-2019-7303,2019-04-23,2019-03-21
CVE-2019-7304,2019-04-23,2019-02-12
CVE-2019-7305,2020-04-09,2019-03-27
CVE-2019-7306,2020-04-16,2019-05-01
CVE-2019-7312,2019-02-03,2022-10-03
CVE-2019-7313,2019-02-03,2022-10-03
CVE-2019-7323,2019-02-04,2022-10-03
CVE-2019-7325,2019-02-04,2022-10-03
CVE-2019-7326,2019-02-04,2022-10-03
CVE-2019-7327,2019-02-04,2022-10-03
CVE-2019-7328,2019-02-04,2022-10-03
CVE-2019-7329,2019-02-04,2022-10-03
CVE-2019-7330,2019-02-04,2022-10-03
CVE-2019-7331,2019-02-04,2022-10-03
CVE-2019-7332,2019-02-04,2022-10-03
CVE-2019-7333,2019-02-04,2022-10-03
CVE-2019-7334,2019-02-04,2022-10-03
CVE-2019-7335,2019-02-04,2022-10-03
CVE-2019-7336,2019-02-04,2022-10-03
CVE-2019-7337,2019-02-04,2022-10-03
CVE-2019-7338,2019-02-04,2022-10-03
CVE-2019-7339,2019-02-04,2022-10-03
CVE-2019-7340,2019-02-04,2022-10-03
CVE-2019-7341,2019-02-04,2022-10-03
CVE-2019-7342,2019-02-04,2022-10-03
CVE-2019-7343,2019-02-04,2022-10-03
CVE-2019-7344,2019-02-04,2022-10-03
CVE-2019-7345,2019-02-04,2022-10-03
CVE-2019-7346,2019-02-04,2022-10-03
CVE-2019-7347,2019-02-04,2022-10-03
CVE-2019-7348,2019-02-04,2022-10-03
CVE-2019-7349,2019-02-04,2022-10-03
CVE-2019-7350,2019-02-04,2022-10-03
CVE-2019-7351,2019-02-04,2022-10-03
CVE-2019-7352,2019-02-04,2022-10-03
CVE-2019-7393,2019-05-28,2019-05-23
CVE-2019-7394,2019-05-28,2019-05-23
CVE-2019-7402,2019-02-05,2022-10-03
CVE-2019-7403,2019-02-05,2022-10-03
CVE-2019-7543,2019-02-06,2022-10-03
CVE-2019-7544,2019-02-06,2022-10-03
CVE-2019-7545,2019-02-06,2022-10-03
CVE-2019-7546,2019-02-06,2022-10-03
CVE-2019-7547,2019-02-06,2022-10-03
CVE-2019-7580,2019-02-07,2022-10-03
CVE-2019-7587,2019-02-07,2022-10-03
CVE-2019-7588,2019-06-18,2019-06-13
CVE-2019-7590,2019-07-19,2019-07-18
CVE-2019-7632,2019-02-08,2022-10-03
CVE-2019-7639,2019-02-08,2022-10-03
CVE-2019-7692,2019-02-10,2022-10-03
CVE-2019-7718,2019-02-10,2022-10-03
CVE-2019-7719,2019-02-10,2022-10-03
CVE-2019-7720,2019-02-10,2022-10-03
CVE-2019-7721,2019-02-10,2022-10-03
CVE-2019-7753,2019-02-12,2022-10-03
CVE-2019-8258,2019-03-05,2019-03-01
CVE-2019-8259,2019-03-05,2019-03-01
CVE-2019-8260,2019-03-05,2019-03-01
CVE-2019-8261,2019-03-05,2019-03-01
CVE-2019-8262,2019-03-05,2019-03-01
CVE-2019-8263,2019-03-05,2019-03-01
CVE-2019-8264,2019-03-08,2019-03-01
CVE-2019-8265,2019-03-08,2019-03-01
CVE-2019-8266,2019-03-08,2019-03-01
CVE-2019-8267,2019-03-08,2019-03-01
CVE-2019-8268,2019-03-08,2019-03-01
CVE-2019-8269,2019-03-08,2019-03-01
CVE-2019-8270,2019-03-08,2019-03-01
CVE-2019-8271,2019-03-08,2019-03-01
CVE-2019-8272,2019-03-08,2019-03-01
CVE-2019-8273,2019-03-08,2019-03-01
CVE-2019-8274,2019-03-08,2019-03-01
CVE-2019-8275,2019-03-08,2019-03-01
CVE-2019-8276,2019-03-08,2019-03-01
CVE-2019-8278,2019-03-01,2019-02-14
CVE-2019-8279,2019-03-01,2019-02-15
CVE-2019-8280,2019-03-08,2019-03-01
CVE-2019-8312,2019-02-12,2022-10-03
CVE-2019-8313,2019-02-12,2022-10-03
CVE-2019-8314,2019-02-12,2022-10-03
CVE-2019-8315,2019-02-12,2022-10-03
CVE-2019-8316,2019-02-12,2022-10-03
CVE-2019-8317,2019-02-12,2022-10-03
CVE-2019-8318,2019-02-12,2022-10-03
CVE-2019-8319,2019-02-12,2022-10-03
CVE-2019-8334,2019-02-13,2022-10-03
CVE-2019-8335,2019-02-13,2022-10-03
CVE-2019-8345,2019-02-15,2022-10-03
CVE-2019-8358,2019-02-16,2022-10-03
CVE-2019-8423,2019-02-17,2022-10-03
CVE-2019-8424,2019-02-17,2022-10-03
CVE-2019-8425,2019-02-17,2022-10-03
CVE-2019-8426,2019-02-17,2022-10-03
CVE-2019-8427,2019-02-17,2022-10-03
CVE-2019-8428,2019-02-17,2022-10-03
CVE-2019-8429,2019-02-17,2022-10-03
CVE-2019-8432,2019-02-17,2022-10-03
CVE-2019-8433,2019-02-17,2022-10-03
CVE-2019-8434,2019-02-17,2022-10-03
CVE-2019-8435,2019-02-17,2022-10-03
CVE-2019-8436,2019-02-17,2022-10-03
CVE-2019-8442,2019-05-22,2019-05-08
CVE-2019-8443,2019-05-22,2019-05-08
CVE-2019-8444,2019-08-23,2019-08-13
CVE-2019-8445,2019-08-23,2019-08-13
CVE-2019-8446,2019-08-23,2019-08-13
CVE-2019-8447,2019-08-23,2019-08-13
CVE-2019-8448,2019-08-13,2019-08-12
CVE-2019-8449,2019-09-11,2019-09-10
CVE-2019-8450,2019-09-11,2019-09-10
CVE-2019-8451,2019-09-11,2019-09-10
CVE-2019-8902,2019-02-18,2022-10-03
CVE-2019-8908,2019-02-18,2022-10-03
CVE-2019-8909,2019-02-18,2022-10-03
CVE-2019-8910,2019-02-18,2022-10-03
CVE-2019-8911,2019-02-18,2022-10-03
CVE-2019-8933,2019-02-18,2022-10-03
CVE-2019-8935,2019-02-19,2022-10-03
CVE-2019-8944,2019-02-19,2022-10-03
CVE-2019-8948,2019-02-19,2022-10-03
CVE-2019-8950,2019-02-19,2022-10-03
CVE-2019-8954,2019-02-20,2022-10-03
CVE-2019-8982,2019-02-21,2022-10-03
CVE-2019-8983,2019-02-21,2022-10-03
CVE-2019-8984,2019-02-21,2022-10-03
CVE-2019-8986,2019-03-07,2019-03-06
CVE-2019-9002,2019-02-22,2022-10-03
CVE-2019-9019,2019-02-22,2022-10-03
CVE-2019-9040,2019-02-23,2022-10-03
CVE-2019-9142,2019-02-25,2022-10-03
CVE-2019-9145,2019-02-25,2022-10-03
CVE-2019-9151,2019-02-25,2022-10-03
CVE-2019-9152,2019-02-25,2022-10-03
CVE-2019-9168,2019-02-25,2022-10-03
CVE-2019-9201,2019-02-26,2022-06-21
CVE-2019-9226,2019-02-28,2022-10-03
CVE-2019-9227,2019-02-28,2022-10-03
CVE-2019-9493,2020-01-15,2019-04-08
CVE-2019-9507,2020-03-30,2019-04-12
CVE-2019-9508,2020-03-30,2019-04-12
CVE-2019-9509,2020-03-30,2019-04-12
CVE-2019-9510,2020-01-15,2019-06-04
CVE-2019-9529,2019-10-10,2019-10-09
CVE-2019-9530,2019-10-10,2019-10-09
CVE-2019-9531,2019-10-10,2019-10-09
CVE-2019-9532,2019-10-10,2019-10-09
CVE-2019-9533,2019-10-10,2019-10-09
CVE-2019-9534,2019-10-10,2019-10-09
CVE-2019-9547,2019-03-01,2022-10-03
CVE-2019-9550,2019-03-03,2022-10-03
CVE-2019-9551,2019-03-03,2022-10-03
CVE-2019-9552,2019-03-03,2022-10-03
CVE-2019-9564,2022-03-30,2022-03-29
CVE-2019-9565,2019-03-04,2022-10-03
CVE-2019-9570,2019-03-05,2022-10-03
CVE-2019-9572,2019-03-05,2022-10-03
CVE-2019-9599,2019-03-06,2022-10-03
CVE-2019-9600,2019-03-06,2022-10-03
CVE-2019-9601,2019-03-06,2022-10-03
CVE-2019-9603,2019-03-06,2022-10-03
CVE-2019-9608,2019-03-06,2022-10-03
CVE-2019-9609,2019-03-06,2022-10-03
CVE-2019-9610,2019-03-06,2022-10-03
CVE-2019-9611,2019-03-06,2022-10-03
CVE-2019-9612,2019-03-06,2022-10-03
CVE-2019-9613,2019-03-06,2022-10-03
CVE-2019-9614,2019-03-06,2022-10-03
CVE-2019-9615,2019-03-06,2022-10-03
CVE-2019-9616,2019-03-06,2022-10-03
CVE-2019-9617,2019-03-06,2022-10-03
CVE-2019-9626,2019-03-07,2022-10-03
CVE-2019-9632,2019-03-08,2022-10-03
CVE-2019-9646,2019-03-10,2022-10-03
CVE-2019-9693,2019-03-11,2022-10-03
CVE-2019-9725,2019-03-12,2022-10-03
CVE-2019-9742,2019-03-13,2022-10-03
CVE-2019-9746,2019-03-13,2022-10-03
CVE-2019-9747,2019-03-13,2022-10-03
CVE-2019-9748,2019-03-13,2022-10-03
CVE-2019-9749,2019-03-13,2022-10-03
CVE-2019-9750,2019-03-13,2022-10-03
CVE-2019-9751,2019-03-13,2022-10-03
CVE-2019-9754,2019-03-13,2022-10-03
CVE-2019-9785,2019-03-14,2022-10-03
CVE-2019-9825,2019-03-14,2022-10-03
CVE-2019-9847,2019-05-09,2019-05-08
CVE-2019-9848,2019-07-17,2019-07-16
CVE-2019-9849,2019-07-17,2019-07-16
CVE-2019-9884,2019-07-25,2019-07-16
CVE-2019-9885,2019-07-25,2019-07-16
CVE-2019-9886,2019-07-11,2019-06-24
CVE-2020-10019,2020-05-11,2020-05-01
CVE-2020-10021,2020-05-11,2020-05-01
CVE-2020-10022,2020-05-11,2020-05-01
CVE-2020-10023,2020-05-11,2020-05-01
CVE-2020-10024,2020-05-11,2020-05-01
CVE-2020-10027,2020-05-11,2020-05-01
CVE-2020-10028,2020-05-11,2020-05-01
CVE-2020-10058,2020-05-11,2020-05-01
CVE-2020-10059,2020-05-11,2020-05-01
CVE-2020-10060,2020-05-11,2020-05-01
CVE-2020-10061,2020-06-05,2020-05-14
CVE-2020-10062,2020-06-05,2020-05-25
CVE-2020-10063,2020-06-05,2020-05-25
CVE-2020-10064,2021-05-24,2020-06-29
CVE-2020-10065,2021-05-24,2020-06-29
CVE-2020-10066,2021-05-24,2020-06-29
CVE-2020-10067,2020-05-11,2020-05-01
CVE-2020-10068,2020-06-05,2020-05-25
CVE-2020-10069,2021-05-24,2020-05-25
CVE-2020-10070,2020-06-05,2020-05-25
CVE-2020-10071,2020-06-05,2020-05-25
CVE-2020-10072,2021-05-24,2020-08-28
CVE-2020-10123,2020-08-21,2020-08-20
CVE-2020-10124,2020-08-21,2020-08-20
CVE-2020-10125,2020-08-21,2020-08-20
CVE-2020-10126,2020-08-21,2020-08-20
CVE-2020-10134,2020-05-19,2020-05-18
CVE-2020-10135,2020-05-19,2020-04-14
CVE-2020-10136,2020-06-02,2020-06-01
CVE-2020-10137,2022-01-08,2021-12-27
CVE-2020-10146,2020-12-08,2020-12-06
CVE-2020-10148,2020-12-29,2020-12-13
CVE-2020-10264,2020-04-06,2020-04-01
CVE-2020-10265,2020-04-06,2020-04-04
CVE-2020-10266,2020-04-06,2020-04-04
CVE-2020-10267,2020-04-06,2020-04-04
CVE-2020-10600,2020-07-24,2020-06-09
CVE-2020-10605,2020-07-17,2020-07-07
CVE-2020-10609,2020-07-27,2020-07-07
CVE-2020-10643,2020-07-27,2020-06-09
CVE-2020-11637,2020-10-15,2020-08-12
CVE-2020-11641,2020-10-15,2020-09-29
CVE-2020-11642,2020-10-15,2020-09-29
CVE-2020-11643,2020-10-15,2020-09-29
CVE-2020-11644,2020-10-15,2020-09-29
CVE-2020-11645,2020-10-15,2020-09-29
CVE-2020-11646,2020-10-15,2020-09-29
CVE-2020-11849,2020-07-08,2020-07-07
CVE-2020-11931,2020-05-14,2020-04-16
CVE-2020-11932,2020-05-12,2020-05-11
CVE-2020-11933,2020-07-29,2020-05-19
CVE-2020-11934,2020-07-29,2020-05-22
CVE-2020-11937,2020-08-06,2020-06-11
CVE-2020-12009,2020-07-16,2020-06-18
CVE-2020-12027,2020-07-20,2020-06-18
CVE-2020-12028,2020-07-20,2020-06-18
CVE-2020-12029,2020-07-20,2020-06-18
CVE-2020-12031,2020-07-20,2020-06-18
CVE-2020-12145,2020-11-05,2020-10-31
CVE-2020-12146,2020-11-05,2020-10-31
CVE-2020-12147,2020-11-05,2020-10-31
CVE-2020-12148,2020-12-11,2020-11-30
CVE-2020-12149,2020-12-11,2020-11-30
CVE-2020-12483,2021-03-23,2021-03-22
CVE-2020-12485,2020-11-10,2020-11-09
CVE-2020-12488,2021-11-10,2021-03-23
CVE-2020-12500,2020-10-15,2020-10-07
CVE-2020-12501,2020-10-15,2020-10-07
CVE-2020-12502,2020-10-15,2020-10-07
CVE-2020-12503,2020-10-15,2020-10-07
CVE-2020-12504,2020-10-15,2020-10-07
CVE-2020-12505,2020-09-30,2020-09-29
CVE-2020-12506,2020-09-30,2020-09-29
CVE-2020-12507,2022-11-15,2022-11-07
CVE-2020-12508,2022-11-15,2022-11-07
CVE-2020-12511,2021-01-22,2021-01-04
CVE-2020-12512,2021-01-22,2021-01-04
CVE-2020-12513,2021-01-22,2021-01-04
CVE-2020-12514,2021-01-22,2021-01-04
CVE-2020-12525,2021-01-22,2021-01-14
CVE-2020-12526,2021-05-13,2021-04-27
CVE-2020-12527,2021-03-02,2022-09-07
CVE-2020-12528,2021-03-02,2021-02-15
CVE-2020-12529,2021-03-02,2021-02-15
CVE-2020-12530,2021-03-02,2021-02-15
CVE-2020-12775,2022-02-28,2022-01-31
CVE-2020-12890,2021-12-10,2020-06-17
CVE-2020-12891,2022-02-04,2021-11-09
CVE-2020-12892,2021-11-15,2021-11-09
CVE-2020-12893,2021-11-15,2021-11-09
CVE-2020-12894,2021-11-15,2021-11-09
CVE-2020-12895,2021-11-15,2021-11-09
CVE-2020-12897,2021-11-15,2021-11-09
CVE-2020-12898,2021-11-15,2021-11-09
CVE-2020-12899,2021-11-15,2021-11-09
CVE-2020-12900,2021-11-15,2021-11-09
CVE-2020-12901,2021-11-15,2021-11-09
CVE-2020-12902,2021-11-15,2021-11-09
CVE-2020-12903,2021-11-15,2021-11-09
CVE-2020-12904,2021-11-15,2021-11-09
CVE-2020-12905,2021-11-15,2021-11-09
CVE-2020-12920,2021-11-15,2021-11-09
CVE-2020-12929,2021-11-15,2021-11-09
CVE-2020-12930,2022-11-09,2022-11-08
CVE-2020-12931,2022-11-09,2022-11-08
CVE-2020-12944,2021-11-16,2022-05-10
CVE-2020-12946,2021-11-16,2022-05-10
CVE-2020-12951,2021-11-16,2022-05-10
CVE-2020-12954,2021-11-16,2021-11-09
CVE-2020-12960,2021-11-15,2021-11-09
CVE-2020-12961,2021-11-16,2021-11-09
CVE-2020-12962,2021-11-15,2021-11-09
CVE-2020-12963,2021-11-15,2021-11-09
CVE-2020-12964,2021-11-15,2021-11-09
CVE-2020-12966,2022-02-04,2021-08-10
CVE-2020-12967,2021-05-13,2021-05-11
CVE-2020-12980,2021-06-11,2021-11-09
CVE-2020-12981,2021-06-11,2021-11-09
CVE-2020-12982,2021-06-11,2021-11-09
CVE-2020-12983,2021-06-11,2021-11-09
CVE-2020-12985,2021-06-11,2021-11-09
CVE-2020-12986,2021-06-11,2021-11-09
CVE-2020-12987,2021-06-11,2021-11-09
CVE-2020-12988,2021-06-11,2021-11-09
CVE-2020-13495,2022-04-18,2020-11-12
CVE-2020-13498,2020-12-02,2020-11-12
CVE-2020-13567,2022-04-18,2021-01-04
CVE-2020-13590,2022-04-18,2021-04-08
CVE-2020-13597,2020-06-03,2020-06-01
CVE-2020-13598,2021-05-24,2020-09-04
CVE-2020-13599,2021-05-24,2020-06-25
CVE-2020-13600,2021-05-24,2020-10-07
CVE-2020-13601,2021-05-24,2020-11-18
CVE-2020-13602,2021-05-24,2020-06-25
CVE-2020-13603,2021-05-24,2020-03-23
CVE-2020-14172,2020-07-02,2020-04-22
CVE-2020-14173,2020-07-02,2020-03-24
CVE-2020-14174,2020-07-13,2020-07-08
CVE-2020-14177,2020-09-20,2020-08-24
CVE-2020-14179,2020-09-20,2020-09-11
CVE-2020-14180,2020-09-20,2020-07-02
CVE-2020-14183,2020-10-06,2020-10-05
CVE-2020-14184,2020-10-11,2020-10-07
CVE-2020-14185,2020-10-15,2020-10-05
CVE-2020-14188,2020-11-09,2020-10-28
CVE-2020-14189,2020-11-09,2020-10-28
CVE-2020-14190,2020-11-25,2020-11-19
CVE-2020-14191,2020-11-25,2020-11-19
CVE-2020-14192,2021-02-01,2020-11-11
CVE-2020-14478,2022-02-24,2020-06-25
CVE-2020-14479,2022-04-01,2020-07-14
CVE-2020-14480,2022-02-24,2020-06-25
CVE-2020-14481,2022-02-24,2020-06-25
CVE-2020-14486,2020-07-29,2020-07-02
CVE-2020-14487,2020-07-29,2020-07-02
CVE-2020-14488,2020-07-29,2020-07-02
CVE-2020-14489,2020-07-29,2020-07-02
CVE-2020-14490,2020-07-29,2020-07-02
CVE-2020-14492,2020-07-29,2020-07-02
CVE-2020-14493,2020-07-29,2020-07-02
CVE-2020-14500,2020-08-25,2020-07-28
CVE-2020-14502,2022-02-24,2021-03-04
CVE-2020-14504,2022-02-24,2021-03-04
CVE-2020-14508,2020-08-25,2020-07-28
CVE-2020-14510,2020-08-25,2020-07-28
CVE-2020-14512,2020-08-25,2020-07-28
CVE-2020-14521,2022-02-11,2020-07-30
CVE-2020-14522,2020-08-25,2020-07-28
CVE-2020-14523,2022-02-11,2020-07-30
CVE-2020-14524,2020-08-25,2020-07-28
CVE-2020-15297,2020-11-09,2020-11-02
CVE-2020-15701,2020-08-06,2020-05-13
CVE-2020-15702,2020-08-06,2020-08-04
CVE-2020-15703,2020-10-30,2020-09-24
CVE-2020-15704,2020-08-31,2020-08-04
CVE-2020-15708,2020-11-05,2020-08-04
CVE-2020-15709,2020-09-04,2020-08-04
CVE-2020-15710,2020-11-18,2020-09-17
CVE-2020-16119,2021-01-13,2020-10-13
CVE-2020-16120,2021-02-10,2020-10-13
CVE-2020-16121,2020-11-06,2020-09-24
CVE-2020-16122,2020-11-06,2020-06-12
CVE-2020-16123,2020-12-03,2020-11-23
CVE-2020-16124,2020-10-13,2020-09-29
CVE-2020-16125,2020-11-09,2020-11-06
CVE-2020-16126,2020-11-10,2020-11-03
CVE-2020-16127,2020-11-10,2020-11-03
CVE-2020-16226,2020-10-05,2020-09-01
CVE-2020-16236,2021-01-25,2021-01-05
CVE-2020-16242,2020-09-25,2020-09-22
CVE-2020-16246,2020-10-20,2020-09-22
CVE-2020-1600,2020-01-15,2020-01-08
CVE-2020-1601,2020-01-15,2020-01-08
CVE-2020-1602,2020-01-15,2020-01-08
CVE-2020-1603,2020-01-15,2020-01-08
CVE-2020-1604,2020-01-15,2020-01-08
CVE-2020-1605,2020-01-15,2020-01-08
CVE-2020-1606,2020-01-15,2020-01-08
CVE-2020-1607,2020-01-15,2020-01-08
CVE-2020-1608,2020-01-15,2020-01-08
CVE-2020-1609,2020-01-15,2020-01-08
CVE-2020-1611,2020-01-15,2020-01-08
CVE-2020-1631,2020-05-04,2020-04-27
CVE-2020-1632,2020-04-15,2020-04-08
CVE-2020-1633,2020-04-09,2020-04-08
CVE-2020-1640,2020-07-17,2020-07-08
CVE-2020-1641,2020-07-17,2020-07-08
CVE-2020-1643,2020-07-17,2020-07-08
CVE-2020-1644,2020-07-17,2020-07-08
CVE-2020-1645,2020-07-17,2020-07-08
CVE-2020-1646,2020-07-17,2020-07-08
CVE-2020-1647,2020-07-17,2020-07-08
CVE-2020-1648,2020-07-17,2020-07-08
CVE-2020-1649,2020-07-17,2020-07-08
CVE-2020-1650,2020-07-17,2020-07-08
CVE-2020-1651,2020-07-17,2020-07-08
CVE-2020-1652,2020-07-17,2020-07-08
CVE-2020-1653,2020-07-17,2020-07-08
CVE-2020-1654,2020-07-17,2020-07-08
CVE-2020-1655,2020-07-17,2020-07-08
CVE-2020-1656,2020-10-16,2020-10-14
CVE-2020-1657,2020-10-16,2020-10-14
CVE-2020-1660,2020-10-16,2020-10-14
CVE-2020-1661,2020-10-16,2020-10-14
CVE-2020-1662,2020-10-16,2020-10-14
CVE-2020-1664,2020-10-16,2020-10-14
CVE-2020-1665,2020-10-16,2020-10-14
CVE-2020-1666,2020-10-16,2020-10-14
CVE-2020-1667,2020-10-16,2020-10-14
CVE-2020-1668,2020-10-16,2020-10-14
CVE-2020-1669,2020-10-16,2020-10-14
CVE-2020-1670,2020-10-16,2020-10-14
CVE-2020-1671,2020-10-16,2020-10-14
CVE-2020-1672,2020-10-16,2020-10-14
CVE-2020-1673,2020-10-16,2020-10-14
CVE-2020-1675,2020-10-16,2020-10-14
CVE-2020-1676,2020-10-16,2020-10-14
CVE-2020-1677,2020-10-16,2020-10-14
CVE-2020-1678,2020-10-16,2020-10-14
CVE-2020-1679,2020-10-16,2020-10-14
CVE-2020-1680,2020-10-16,2020-10-14
CVE-2020-1681,2020-10-16,2020-10-14
CVE-2020-1682,2020-10-16,2020-10-14
CVE-2020-1683,2020-10-16,2020-10-14
CVE-2020-1684,2020-10-16,2020-10-14
CVE-2020-1685,2020-10-16,2020-10-14
CVE-2020-1686,2020-10-16,2020-10-14
CVE-2020-1687,2020-10-16,2020-10-14
CVE-2020-1688,2020-10-16,2020-10-14
CVE-2020-1689,2020-10-16,2020-10-14
CVE-2020-1777,2020-10-15,2020-10-12
CVE-2020-1983,2020-04-22,2020-04-20
CVE-2020-24356,2020-10-02,2020-09-17
CVE-2020-24400,2020-11-08,2020-10-15
CVE-2020-24401,2020-11-08,2020-10-01
CVE-2020-24402,2020-11-08,2020-10-01
CVE-2020-24403,2020-11-08,2020-10-01
CVE-2020-24404,2020-11-08,2020-10-01
CVE-2020-24405,2020-11-08,2020-10-15
CVE-2020-24406,2020-11-08,2020-10-15
CVE-2020-24407,2020-11-08,2020-10-15
CVE-2020-24408,2020-10-16,2020-10-15
CVE-2020-24418,2020-10-21,2020-10-20
CVE-2020-24419,2020-10-21,2020-10-20
CVE-2020-24420,2020-10-21,2020-10-20
CVE-2020-24421,2020-10-21,2020-10-20
CVE-2020-24422,2020-10-21,2020-10-13
CVE-2020-24423,2020-10-21,2020-10-20
CVE-2020-24424,2020-10-21,2020-10-20
CVE-2020-24425,2020-10-21,2020-10-20
CVE-2020-24426,2020-11-05,2020-11-03
CVE-2020-24427,2020-11-05,2020-11-03
CVE-2020-24428,2020-11-05,2020-11-03
CVE-2020-24429,2020-11-05,2020-11-03
CVE-2020-24430,2020-11-05,2020-11-03
CVE-2020-24431,2020-11-05,2020-11-03
CVE-2020-24432,2020-11-05,2020-11-03
CVE-2020-24433,2020-11-05,2020-11-03
CVE-2020-24434,2020-11-05,2020-11-03
CVE-2020-24435,2020-11-05,2020-11-03
CVE-2020-24436,2020-11-05,2020-11-03
CVE-2020-24437,2020-11-05,2020-11-03
CVE-2020-24438,2020-11-05,2020-11-03
CVE-2020-24439,2020-11-05,2020-11-03
CVE-2020-24440,2020-12-10,2020-12-08
CVE-2020-24441,2020-11-12,2020-11-10
CVE-2020-24442,2020-11-12,2020-11-10
CVE-2020-24443,2020-11-12,2020-11-10
CVE-2020-24444,2020-12-10,2020-12-08
CVE-2020-24445,2020-12-10,2020-12-08
CVE-2020-24447,2020-12-10,2020-12-08
CVE-2020-24672,2021-09-08,2021-09-03
CVE-2020-24673,2020-12-22,2020-12-15
CVE-2020-24674,2020-12-22,2020-12-15
CVE-2020-24675,2020-12-22,2020-12-15
CVE-2020-24676,2020-12-22,2020-12-15
CVE-2020-24677,2020-12-22,2020-12-15
CVE-2020-24678,2020-12-22,2020-12-15
CVE-2020-24679,2020-12-22,2020-12-15
CVE-2020-24680,2020-12-22,2020-12-15
CVE-2020-24683,2020-12-22,2020-12-15
CVE-2020-25153,2020-12-23,2020-10-13
CVE-2020-25159,2020-11-24,2020-11-19
CVE-2020-25169,2021-01-26,2021-01-20
CVE-2020-25170,2020-11-06,2020-10-22
CVE-2020-25172,2020-11-06,2020-10-22
CVE-2020-25173,2021-01-26,2021-01-20
CVE-2020-25174,2020-11-06,2020-10-22
CVE-2020-25190,2020-12-23,2020-10-13
CVE-2020-25192,2020-12-23,2020-10-13
CVE-2020-25194,2020-12-23,2020-10-13
CVE-2020-25196,2020-12-23,2020-10-13
CVE-2020-25198,2020-12-23,2020-10-13
CVE-2020-25802,2020-10-06,2020-08-01
CVE-2020-25803,2020-10-06,2020-08-01
CVE-2020-26070,2020-11-11,2020-11-10
CVE-2020-26083,2020-11-06,2020-11-04
CVE-2020-26084,2020-11-06,2020-11-04
CVE-2020-26085,2021-01-06,2020-12-10
CVE-2020-26086,2020-11-06,2020-11-04
CVE-2020-26180,2021-07-27,2020-10-01
CVE-2020-26181,2021-01-05,2020-11-11
CVE-2020-26182,2020-10-16,2020-10-14
CVE-2020-26183,2020-10-16,2020-10-15
CVE-2020-26184,2022-06-01,2022-05-31
CVE-2020-26185,2022-06-01,2022-05-31
CVE-2020-26186,2021-01-08,2020-12-16
CVE-2020-26191,2021-02-09,2020-11-20
CVE-2020-26192,2021-02-09,2020-12-18
CVE-2020-26193,2021-02-09,2020-12-18
CVE-2020-26194,2021-02-09,2020-11-20
CVE-2020-26195,2021-02-09,2020-12-18
CVE-2020-26196,2021-02-09,2021-02-08
CVE-2020-26197,2021-04-20,2021-04-12
CVE-2020-26198,2020-12-16,2020-12-15
CVE-2020-26199,2021-01-05,2020-12-17
CVE-2020-26867,2020-10-12,2020-11-03
CVE-2020-26868,2020-10-12,2020-11-03
CVE-2020-26869,2020-10-12,2020-11-03
CVE-2020-27121,2020-11-06,2020-11-04
CVE-2020-27122,2020-11-06,2020-11-04
CVE-2020-27123,2020-11-06,2020-11-04
CVE-2020-27127,2020-12-11,2020-12-10
CVE-2020-27128,2020-11-06,2020-11-04
CVE-2020-27129,2020-11-06,2020-11-04
CVE-2020-27132,2020-12-11,2020-12-10
CVE-2020-27133,2020-12-11,2020-12-10
CVE-2020-27134,2020-12-11,2020-12-10
CVE-2020-27257,2021-02-09,2021-01-07
CVE-2020-27259,2021-02-09,2021-01-07
CVE-2020-27261,2021-02-09,2021-01-07
CVE-2020-27347,2020-11-05,2020-11-04
CVE-2020-28609,2022-04-18,2021-02-24
CVE-2020-29020,2021-03-05,2021-03-04
CVE-2020-29021,2021-02-08,2020-12-18
CVE-2020-29023,2021-02-16,2020-12-18
CVE-2020-29027,2021-02-16,2020-12-18
CVE-2020-29028,2021-03-05,2021-03-04
CVE-2020-29029,2021-03-05,2021-03-04
CVE-2020-29030,2021-03-05,2021-03-04
CVE-2020-29032,2021-03-05,2021-03-04
CVE-2020-29075,2021-02-22,2020-12-08
CVE-2020-29444,2021-05-07,2021-04-22
CVE-2020-29445,2021-05-07,2021-04-22
CVE-2020-29446,2021-01-17,2020-12-10
CVE-2020-29447,2020-12-20,2020-12-10
CVE-2020-29448,2021-02-18,2020-11-10
CVE-2020-29450,2021-01-18,2020-01-07
CVE-2020-29451,2021-02-14,2021-01-20
CVE-2020-29453,2021-02-18,2021-01-21
CVE-2020-29489,2021-01-05,2020-12-17
CVE-2020-29490,2021-01-05,2020-12-17
CVE-2020-29491,2021-01-04,2020-12-21
CVE-2020-29492,2021-01-04,2020-12-21
CVE-2020-29493,2021-01-14,2021-01-12
CVE-2020-29494,2021-01-14,2021-01-12
CVE-2020-29495,2021-01-14,2020-01-21
CVE-2020-29496,2021-01-04,2020-12-18
CVE-2020-29497,2021-01-04,2020-12-18
CVE-2020-29498,2021-01-04,2020-12-18
CVE-2020-29499,2021-07-19,2020-12-14
CVE-2020-29500,2021-01-05,2020-12-14
CVE-2020-29501,2021-01-05,2020-12-14
CVE-2020-29502,2021-01-05,2020-12-14
CVE-2020-29503,2021-07-19,2020-12-14
CVE-2020-29505,2022-07-11,2022-07-06
CVE-2020-29506,2022-07-11,2020-07-06
CVE-2020-29507,2022-07-11,2020-07-06
